"Titulo"|"Valor"|"Id"|"Fecha"|"Propiedad"|"Subconcepto"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2023-03-05"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-05"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-06"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|5|15|"2023-03-06"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|13|15|"2023-03-06"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-06"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|4|15|"2023-03-07"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|3|15|"2023-03-07"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|19|15|"2023-03-07"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-07"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|4|15|"2023-03-08"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2023-03-08"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|27|15|"2023-03-08"|"Sites BAQ"|"Huespedes"
"03 032 Reservas de clientes que vienen por neg "|1|15|"2023-03-08"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-08"|"Sites BAQ"|"House Use                                      "
"Complimentary                                  "|1|18|"2023-03-08"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-09"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|4|15|"2023-03-09"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-03-09"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|31|15|"2023-03-09"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-09"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-10"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|6|15|"2023-03-10"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|34|15|"2023-03-10"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-10"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|5|15|"2023-03-11"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|8|15|"2023-03-11"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|51|15|"2023-03-11"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-11"|"Sites BAQ"|"House Use                                      "
"Complimentary                                  "|2|18|"2023-03-11"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-12"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2023-03-12"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2023-03-12"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-12"|"Sites BAQ"|"House Use                                      "
"Complimentary                                  "|2|18|"2023-03-12"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2023-03-13"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-03-13"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|16|15|"2023-03-13"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-13"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2023-03-14"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|4|15|"2023-03-14"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-14"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|7|15|"2023-03-14"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|19|15|"2023-03-14"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-14"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-15"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|3|15|"2023-03-15"|"Sites BAQ"|"Huespedes"
"01 014 Reservas de clientes que vienen de nego "|2|15|"2023-03-15"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-03-15"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|25|15|"2023-03-15"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-15"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|8|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"01 014 Reservas de clientes que vienen de nego "|1|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|11|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|19|15|"2023-03-16"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-16"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2023-03-17"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-17"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-17"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|10|15|"2023-03-17"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|32|15|"2023-03-17"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-17"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-18"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-18"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2023-03-18"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|8|15|"2023-03-18"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|50|15|"2023-03-18"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-18"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|5|15|"2023-03-19"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-19"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|5|15|"2023-03-19"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|60|15|"2023-03-19"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-19"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2023-03-20"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-20"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-20"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|16|15|"2023-03-20"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-20"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|6|15|"2023-03-21"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|15|15|"2023-03-21"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-21"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2023-03-21"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|9|15|"2023-03-21"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-21"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-22"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|25|15|"2023-03-22"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2023-03-22"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-03-22"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|12|15|"2023-03-22"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-22"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2023-03-23"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|10|15|"2023-03-23"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-23"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|7|15|"2023-03-23"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2023-03-23"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-23"|"Sites BAQ"|"House Use                                      "
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-24"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|15|15|"2023-03-24"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|19|15|"2023-03-24"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-24"|"Sites BAQ"|"House Use                                      "
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-25"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|9|15|"2023-03-25"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|32|15|"2023-03-25"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-25"|"Sites BAQ"|"House Use                                      "
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-26"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-03-26"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|11|15|"2023-03-26"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-26"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-27"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-27"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|5|15|"2023-03-27"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2023-03-27"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-27"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2023-03-28"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-03-28"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-28"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|5|15|"2023-03-28"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2023-03-28"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-28"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-03-29"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2023-03-29"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-29"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2023-03-29"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2023-03-29"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-29"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|1|15|"2023-03-30"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-30"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2023-03-30"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|22|15|"2023-03-30"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-30"|"Sites BAQ"|"House Use                                      "
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2023-03-31"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|9|15|"2023-03-31"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2023-03-31"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-03-31"|"Sites BAQ"|"House Use                                      "
"Complimentary                                  "|4|18|"2023-03-31"|"Sites BAQ"|"Complimentary                                  "
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2023-04-01"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|13|15|"2023-04-01"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-01"|"Sites BAQ"|"House Use                                      "
"02 021 Reservas de clientes que visitan la ciu "|7|15|"2023-04-02"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|5|15|"2023-04-02"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-02"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|2|15|"2023-04-03"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-04-03"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|27|15|"2023-04-03"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-03"|"Sites BAQ"|"House Use                                      "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2023-04-04"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-04-04"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2023-04-04"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|16|15|"2023-04-04"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-04"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|2|15|"2023-04-05"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|7|15|"2023-04-05"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|26|15|"2023-04-05"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-05"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|2|15|"2023-04-06"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|10|15|"2023-04-06"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2023-04-06"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-06"|"Sites BAQ"|"House Use                                      "
"Complimentary                                  "|2|18|"2023-04-06"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2023-04-07"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2023-04-07"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|14|15|"2023-04-07"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|14|15|"2023-04-07"|"Sites BAQ"|"Huespedes"
"House Use                                      "|1|17|"2023-04-07"|"Sites BAQ"|"House Use                                      "
